DATE,BAMLCC1A013YTRIV
2002-07-29,995.01
2002-07-30,994.45
2002-07-31,997.71
2002-08-01,999.83
2002-08-02,1002.47
2002-08-05,1001.72
2002-08-06,998.32
2002-08-07,1000.97
2002-08-08,998.47
2002-08-09,998.74
2002-08-12,999.09
2002-08-13,1001.23
2002-08-14,999.58
2002-08-15,998.47
2002-08-16,997.01
2002-08-19,998.60
2002-08-20,1002.31
2002-08-21,1002.60
2002-08-22,1000.98
2002-08-23,1002.58
2002-08-26,1003.50
2002-08-27,1002.65
2002-08-28,1003.90
2002-08-29,1004.98
2002-08-30,1004.92
2002-08-31,1005.06
2002-09-02,1005.27
2002-09-03,1007.73
2002-09-04,1007.54
2002-09-05,1009.09
2002-09-06,1006.72
2002-09-09,1006.56
2002-09-10,1007.20
2002-09-11,1005.48
2002-09-12,1007.93
2002-09-13,1008.88
2002-09-16,1010.16
2002-09-17,1010.73
2002-09-18,1011.10
2002-09-19,1012.29
2002-09-20,1011.93
2002-09-23,1012.44
2002-09-24,1011.46
2002-09-25,1010.50
2002-09-26,1010.89
2002-09-27,1012.83
2002-09-30,1015.13
2002-10-01,1014.17
2002-10-02,1014.57
2002-10-03,1014.70
2002-10-04,1011.79
2002-10-07,1012.09
2002-10-08,1008.95
2002-10-09,1007.04
2002-10-10,1005.34
2002-10-11,1005.78
2002-10-14,1006.32
2002-10-15,1003.36
2002-10-16,1002.96
2002-10-17,1001.74
2002-10-18,1001.63
2002-10-21,1001.01
2002-10-22,1001.23
2002-10-23,1001.55
2002-10-24,1004.10
2002-10-25,1006.34
2002-10-28,1008.81
2002-10-29,1011.75
2002-10-30,1011.98
2002-10-31,1013.64
2002-11-01,1012.69
2002-11-04,1013.04
2002-11-05,1013.49
2002-11-06,1015.06
2002-11-07,1016.37
2002-11-08,1016.54
2002-11-11,1017.08
2002-11-12,1018.16
2002-11-13,1018.90
2002-11-14,1018.54
2002-11-15,1019.17
2002-11-18,1020.41
2002-11-19,1021.07
2002-11-20,1020.37
2002-11-21,1020.87
2002-11-22,1020.38
2002-11-25,1021.00
2002-11-26,1022.65
2002-11-27,1021.08
2002-11-28,1021.26
2002-11-29,1022.09
2002-11-30,1022.27
2002-12-02,1022.78
2002-12-03,1022.57
2002-12-04,1023.42
2002-12-05,1024.45
2002-12-06,1026.08
2002-12-09,1026.97
2002-12-10,1026.69
2002-12-11,1027.70
2002-12-12,1028.51
2002-12-13,1028.36
2002-12-16,1028.23
2002-12-17,1029.65
2002-12-18,1031.12
2002-12-19,1032.73
2002-12-20,1032.53
2002-12-23,1032.83
2002-12-24,1033.72
2002-12-25,.
2002-12-26,1034.65
2002-12-27,1036.13
2002-12-30,1036.87
2002-12-31,1036.80
2003-01-01,.
2003-01-02,1034.11
2003-01-03,1034.06
2003-01-06,1034.30
2003-01-07,1035.76
2003-01-08,1037.05
2003-01-09,1035.00
2003-01-10,1036.25
2003-01-13,1037.36
2003-01-14,1038.44
2003-01-15,1038.66
2003-01-16,1038.53
2003-01-17,1039.47
2003-01-20,1040.02
2003-01-21,1040.68
2003-01-22,1041.39
2003-01-23,1041.24
2003-01-24,1041.98
2003-01-27,1041.90
2003-01-28,1042.06
2003-01-29,1041.12
2003-01-30,1042.06
2003-01-31,1042.33
2003-02-03,1042.37
2003-02-04,1043.70
2003-02-05,1043.17
2003-02-06,1044.26
2003-02-07,1045.50
2003-02-10,1045.16
2003-02-11,1046.00
2003-02-12,1046.87
2003-02-13,1047.84
2003-02-14,1046.91
2003-02-17,1047.45
2003-02-18,1047.18
2003-02-19,1048.29
2003-02-20,1048.99
2003-02-21,1048.96
2003-02-24,1049.99
2003-02-25,1050.55
2003-02-26,1050.71
2003-02-27,1050.66
2003-02-28,1051.58
2003-03-03,1053.20
2003-03-04,1053.11
2003-03-05,1052.70
2003-03-06,1052.41
2003-03-07,1052.30
2003-03-10,1054.05
2003-03-11,1052.86
2003-03-12,1051.52
2003-03-13,1049.44
2003-03-14,1050.24
2003-03-17,1049.51
2003-03-18,1048.85
2003-03-19,1048.44
2003-03-20,1048.45
2003-03-21,1047.91
2003-03-24,1050.39
2003-03-25,1050.74
2003-03-26,1051.98
2003-03-27,1053.04
2003-03-28,1054.23
2003-03-31,1054.72
2003-04-01,1054.83
2003-04-02,1053.21
2003-04-03,1054.96
2003-04-04,1054.53
2003-04-07,1053.91
2003-04-08,1055.31
2003-04-09,1056.11
2003-04-10,1055.21
2003-04-11,1054.34
2003-04-14,1054.04
2003-04-15,1055.01
2003-04-16,1056.39
2003-04-17,1056.49
2003-04-18,.
2003-04-21,1057.72
2003-04-22,1058.23
2003-04-23,1058.96
2003-04-24,1060.61
2003-04-25,1061.79
2003-04-28,1061.76
2003-04-29,1061.70
2003-04-30,1063.78
2003-05-01,1064.61
2003-05-02,1064.27
2003-05-05,1065.27
2003-05-06,1067.35
2003-05-07,1067.89
2003-05-08,1067.79
2003-05-09,1067.69
2003-05-12,1068.51
2003-05-13,1068.05
2003-05-14,1068.98
2003-05-15,1067.86
2003-05-16,1069.47
2003-05-19,1070.79
2003-05-20,1071.77
2003-05-21,1070.00
2003-05-22,1070.61
2003-05-23,1070.58
2003-05-26,1071.12
2003-05-27,1072.44
2003-05-28,1072.49
2003-05-29,1073.61
2003-05-30,1073.52
2003-05-31,1073.65
2003-06-02,1073.50
2003-06-03,1075.77
2003-06-04,1076.15
2003-06-05,1075.37
2003-06-06,1075.49
2003-06-09,1077.40
2003-06-10,1079.12
2003-06-11,1078.77
2003-06-12,1079.48
2003-06-13,1080.50
2003-06-16,1079.54
2003-06-17,1078.23
2003-06-18,1077.88
2003-06-19,1079.58
2003-06-20,1078.97
2003-06-23,1080.47
2003-06-24,1081.28
2003-06-25,1078.91
2003-06-26,1076.21
2003-06-27,1076.65
2003-06-30,1077.84
2003-07-01,1077.36
2003-07-02,1078.05
2003-07-03,1077.81
2003-07-04,1077.99
2003-07-07,1077.88
2003-07-08,1077.54
2003-07-09,1077.69
2003-07-10,1078.83
2003-07-11,1079.46
2003-07-14,1079.20
2003-07-15,1077.04
2003-07-16,1076.16
2003-07-17,1076.39
2003-07-18,1076.11
2003-07-21,1074.10
2003-07-22,1075.27
2003-07-23,1076.31
2003-07-24,1076.70
2003-07-25,1077.05
2003-07-28,1075.98
2003-07-29,1074.72
2003-07-30,1074.97
2003-07-31,1071.69
2003-08-01,1070.22
2003-08-04,1073.41
2003-08-05,1069.97
2003-08-06,1071.87
2003-08-07,1072.66
2003-08-08,1073.19
2003-08-11,1072.54
2003-08-12,1073.77
2003-08-13,1070.89
2003-08-14,1070.27
2003-08-15,1071.33
2003-08-18,1071.86
2003-08-19,1073.40
2003-08-20,1072.50
2003-08-21,1070.29
2003-08-22,1071.02
2003-08-25,1070.53
2003-08-26,1071.76
2003-08-27,1070.48
2003-08-28,1072.80
2003-08-29,1072.65
2003-08-31,1072.96
2003-09-01,1073.01
2003-09-02,1071.19
2003-09-03,1071.71
2003-09-04,1073.97
2003-09-05,1077.89
2003-09-08,1077.74
2003-09-09,1078.46
2003-09-10,1079.94
2003-09-11,1078.84
2003-09-12,1080.29
2003-09-15,1081.75
2003-09-16,1081.60
2003-09-17,1082.26
2003-09-18,1081.42
2003-09-19,1081.20
2003-09-22,1081.71
2003-09-23,1082.07
2003-09-24,1082.77
2003-09-25,1082.79
2003-09-26,1084.17
2003-09-29,1084.18
2003-09-30,1086.65
2003-10-01,1086.99
2003-10-02,1086.37
2003-10-03,1082.97
2003-10-06,1084.56
2003-10-07,1083.58
2003-10-08,1083.60
2003-10-09,1083.16
2003-10-10,1084.01
2003-10-13,1084.55
2003-10-14,1083.29
2003-10-15,1081.96
2003-10-16,1079.08
2003-10-17,1080.69
2003-10-20,1081.40
2003-10-21,1080.89
2003-10-22,1082.25
2003-10-23,1081.90
2003-10-24,1083.57
2003-10-27,1082.89
2003-10-28,1085.04
2003-10-29,1083.83
2003-10-30,1082.46
2003-10-31,1082.93
2003-11-03,1081.47
2003-11-04,1082.63
2003-11-05,1080.79
2003-11-06,1079.59
2003-11-07,1078.88
2003-11-10,1078.98
2003-11-11,1079.16
2003-11-12,1080.20
2003-11-13,1083.06
2003-11-14,1084.67
2003-11-17,1086.05
2003-11-18,1085.84
2003-11-19,1084.50
2003-11-20,1085.84
2003-11-21,1085.84
2003-11-24,1084.91
2003-11-25,1085.51
2003-11-26,1084.34
2003-11-27,1084.52
2003-11-28,1083.17
2003-11-30,1083.53
2003-12-01,1082.26
2003-12-02,1083.11
2003-12-03,1082.76
2003-12-04,1083.92
2003-12-05,1087.52
2003-12-08,1087.16
2003-12-09,1086.01
2003-12-10,1087.14
2003-12-11,1089.38
2003-12-12,1089.46
2003-12-15,1089.32
2003-12-16,1090.03
2003-12-17,1090.33
2003-12-18,1090.45
2003-12-19,1090.89
2003-12-22,1090.83
2003-12-23,1089.12
2003-12-24,1090.85
2003-12-25,.
2003-12-26,1092.14
2003-12-29,1091.84
2003-12-30,1091.59
2003-12-31,1092.09
2004-01-01,.
2004-01-02,1090.34
2004-01-05,1090.34
2004-01-06,1092.64
2004-01-07,1092.93
2004-01-08,1092.94
2004-01-09,1096.42
2004-01-12,1097.10
2004-01-13,1098.14
2004-01-14,1097.70
2004-01-15,1097.26
2004-01-16,1097.10
2004-01-19,1097.63
2004-01-20,1097.39
2004-01-21,1097.57
2004-01-22,1098.73
2004-01-23,1097.61
2004-01-26,1097.23
2004-01-27,1098.18
2004-01-28,1095.25
2004-01-29,1095.09
2004-01-30,1095.87
2004-01-31,1096.00
2004-02-02,1096.04
2004-02-03,1097.44
2004-02-04,1097.10
2004-02-05,1095.76
2004-02-06,1097.50
2004-02-09,1098.30
2004-02-10,1097.31
2004-02-11,1098.77
2004-02-12,1098.66
2004-02-13,1099.80
2004-02-16,1100.34
2004-02-17,1100.23
2004-02-18,1100.11
2004-02-19,1100.36
2004-02-20,1099.71
2004-02-23,1101.05
2004-02-24,1101.22
2004-02-25,1101.59
2004-02-26,1101.21
2004-02-27,1101.93
2004-02-29,1102.29
2004-03-01,1102.18
2004-03-02,1101.12
2004-03-03,1100.68
2004-03-04,1101.19
2004-03-05,1104.70
2004-03-08,1106.09
2004-03-09,1106.70
2004-03-10,1105.94
2004-03-11,1106.01
2004-03-12,1105.94
2004-03-15,1105.97
2004-03-16,1107.28
2004-03-17,1107.13
2004-03-18,1106.44
2004-03-19,1106.24
2004-03-22,1107.47
2004-03-23,1107.68
2004-03-24,1107.78
2004-03-25,1107.77
2004-03-26,1106.48
2004-03-29,1106.34
2004-03-30,1106.12
2004-03-31,1107.06
2004-04-01,1105.90
2004-04-02,1101.65
2004-04-05,1101.00
2004-04-06,1101.68
2004-04-07,1101.82
2004-04-08,1101.82
2004-04-09,.
2004-04-12,1102.12
2004-04-13,1100.32
2004-04-14,1098.22
2004-04-15,1098.50
2004-04-16,1099.97
2004-04-19,1099.83
2004-04-20,1099.01
2004-04-21,1097.27
2004-04-22,1098.69
2004-04-23,1096.68
2004-04-26,1097.13
2004-04-27,1098.33
2004-04-28,1096.80
2004-04-29,1095.74
2004-04-30,1096.50
2004-05-03,1096.70
2004-05-04,1096.69
2004-05-05,1096.23
2004-05-06,1095.15
2004-05-07,1090.58
2004-05-10,1091.03
2004-05-11,1091.24
2004-05-12,1091.08
2004-05-13,1089.99
2004-05-14,1091.60
2004-05-17,1093.51
2004-05-18,1092.74
2004-05-19,1091.53
2004-05-20,1092.66
2004-05-21,1091.89
2004-05-24,1092.77
2004-05-25,1092.92
2004-05-26,1094.14
2004-05-27,1095.50
2004-05-28,1093.93
2004-05-31,1094.41
2004-06-01,1093.12
2004-06-02,1092.17
2004-06-03,1092.46
2004-06-04,1091.12
2004-06-07,1092.33
2004-06-08,1091.92
2004-06-09,1090.61
2004-06-10,1090.42
2004-06-11,1090.60
2004-06-14,1088.51
2004-06-15,1091.80
2004-06-16,1091.06
2004-06-17,1091.61
2004-06-18,1091.71
2004-06-21,1092.59
2004-06-22,1092.73
2004-06-23,1093.00
2004-06-24,1093.80
2004-06-25,1094.00
2004-06-28,1092.44
2004-06-29,1092.89
2004-06-30,1094.71
2004-07-01,1096.31
2004-07-02,1098.38
2004-07-05,1098.90
2004-07-06,1098.96
2004-07-07,1099.24
2004-07-08,1099.66
2004-07-09,1099.93
2004-07-12,1100.53
2004-07-13,1099.81
2004-07-14,1099.16
2004-07-15,1098.99
2004-07-16,1101.24
2004-07-19,1101.42
2004-07-20,1099.47
2004-07-21,1098.38
2004-07-22,1098.87
2004-07-23,1099.26
2004-07-26,1098.78
2004-07-27,1097.52
2004-07-28,1098.12
2004-07-29,1098.81
2004-07-30,1100.34
2004-07-31,1100.45
2004-08-02,1100.50
2004-08-03,1100.87
2004-08-04,1100.78
2004-08-05,1101.20
2004-08-06,1106.26
2004-08-09,1106.01
2004-08-10,1104.29
2004-08-11,1104.64
2004-08-12,1105.07
2004-08-13,1106.16
2004-08-16,1106.11
2004-08-17,1107.34
2004-08-18,1107.22
2004-08-19,1107.80
2004-08-20,1107.18
2004-08-23,1106.90
2004-08-24,1107.03
2004-08-25,1106.94
2004-08-26,1107.47
2004-08-27,1107.68
2004-08-30,1108.44
2004-08-31,1109.55
2004-09-01,1109.62
2004-09-02,1108.72
2004-09-03,1106.07
2004-09-06,1106.59
2004-09-07,1107.11
2004-09-08,1108.99
2004-09-09,1108.69
2004-09-10,1109.01
2004-09-13,1109.63
2004-09-14,1110.57
2004-09-15,1109.67
2004-09-16,1111.36
2004-09-17,1110.02
2004-09-20,1111.71
2004-09-21,1111.17
2004-09-22,1111.06
2004-09-23,1109.76
2004-09-24,1109.07
2004-09-27,1110.07
2004-09-28,1110.56
2004-09-29,1109.19
2004-09-30,1109.50
2004-10-01,1109.23
2004-10-04,1109.39
2004-10-05,1109.72
2004-10-06,1108.59
2004-10-07,1108.60
2004-10-08,1110.81
2004-10-11,1111.33
2004-10-12,1112.17
2004-10-13,1112.93
2004-10-14,1113.92
2004-10-15,1112.96
2004-10-18,1113.39
2004-10-19,1113.07
2004-10-20,1113.35
2004-10-21,1112.84
2004-10-22,1113.08
2004-10-25,1113.88
2004-10-26,1113.90
2004-10-27,1112.31
2004-10-28,1112.80
2004-10-29,1113.53
2004-10-31,1113.83
2004-11-01,1112.82
2004-11-02,1113.26
2004-11-03,1113.39
2004-11-04,1112.86
2004-11-05,1110.03
2004-11-08,1109.82
2004-11-09,1109.89
2004-11-10,1108.88
2004-11-11,1109.05
2004-11-12,1109.45
2004-11-15,1109.44
2004-11-16,1108.96
2004-11-17,1109.97
2004-11-18,1109.82
2004-11-19,1108.56
2004-11-22,1108.91
2004-11-23,1108.56
2004-11-24,1107.97
2004-11-25,1108.15
2004-11-26,1107.81
2004-11-29,1107.67
2004-11-30,1108.52
2004-12-01,1108.73
2004-12-02,1108.42
2004-12-03,1110.45
2004-12-06,1111.29
2004-12-07,1111.08
2004-12-08,1111.70
2004-12-09,1111.55
2004-12-10,1111.40
2004-12-13,1111.43
2004-12-14,1111.45
2004-12-15,1111.89
2004-12-16,1111.02
2004-12-17,1110.84
2004-12-20,1110.84
2004-12-21,1111.25
2004-12-22,1111.32
2004-12-23,1111.56
2004-12-24,.
2004-12-27,1111.40
2004-12-28,1111.36
2004-12-29,1110.75
2004-12-30,1111.45
2004-12-31,1111.97
2005-01-03,1111.65
2005-01-04,1110.07
2005-01-05,1109.79
2005-01-06,1110.35
2005-01-07,1109.86
2005-01-10,1110.10
2005-01-11,1110.35
2005-01-12,1110.45
2005-01-13,1111.03
2005-01-14,1110.25
2005-01-17,1110.75
2005-01-18,1110.60
2005-01-19,1110.78
2005-01-20,1111.30
2005-01-21,1112.08
2005-01-24,1112.30
2005-01-25,1111.81
2005-01-26,1111.36
2005-01-27,1111.19
2005-01-28,1111.96
2005-01-31,1111.75
2005-02-01,1111.68
2005-02-02,1111.34
2005-02-03,1110.81
2005-02-04,1112.22
2005-02-07,1112.42
2005-02-08,1112.14
2005-02-09,1113.55
2005-02-10,1112.86
2005-02-11,1112.23
2005-02-14,1112.27
2005-02-15,1112.25
2005-02-16,1111.25
2005-02-17,1111.79
2005-02-18,1110.91
2005-02-21,1111.41
2005-02-22,1111.54
2005-02-23,1111.51
2005-02-24,1110.82
2005-02-25,1110.55
2005-02-28,1109.79
2005-03-01,1110.37
2005-03-02,1110.76
2005-03-03,1110.56
2005-03-04,1111.13
2005-03-07,1111.11
2005-03-08,1110.65
2005-03-09,1109.68
2005-03-10,1109.67
2005-03-11,1108.69
2005-03-14,1108.92
2005-03-15,1108.75
2005-03-16,1108.72
2005-03-17,1108.91
2005-03-18,1108.65
2005-03-21,1108.58
2005-03-22,1106.80
2005-03-23,1106.09
2005-03-24,1106.37
2005-03-25,.
2005-03-28,1106.57
2005-03-29,1106.85
2005-03-30,1106.71
2005-03-31,1107.84
2005-04-01,1108.95
2005-04-04,1109.26
2005-04-05,1109.29
2005-04-06,1110.20
2005-04-07,1109.82
2005-04-08,1109.13
2005-04-11,1109.51
2005-04-12,1110.66
2005-04-13,1111.24
2005-04-14,1112.15
2005-04-15,1113.11
2005-04-18,1113.38
2005-04-19,1114.38
2005-04-20,1114.70
2005-04-21,1113.11
2005-04-22,1113.80
2005-04-25,1113.62
2005-04-26,1113.40
2005-04-27,1114.06
2005-04-28,1115.13
2005-04-29,1114.14
2005-04-30,1114.31
2005-05-02,1114.77
2005-05-03,1114.18
2005-05-04,1115.36
2005-05-05,1116.31
2005-05-06,1112.67
2005-05-09,1112.37
2005-05-10,1113.89
2005-05-11,1114.03
2005-05-12,1114.49
2005-05-13,1115.52
2005-05-16,1115.82
2005-05-17,1115.81
2005-05-18,1116.38
2005-05-19,1115.73
2005-05-20,1115.08
2005-05-23,1116.64
2005-05-24,1117.29
2005-05-25,1117.61
2005-05-26,1117.50
2005-05-27,1117.78
2005-05-30,1118.27
2005-05-31,1119.33
2005-06-01,1121.39
2005-06-02,1121.42
2005-06-03,1120.27
2005-06-06,1120.66
2005-06-07,1121.34
2005-06-08,1120.47
2005-06-09,1119.99
2005-06-10,1118.79
2005-06-13,1119.18
2005-06-14,1119.43
2005-06-15,1119.35
2005-06-16,1119.97
2005-06-17,1119.87
2005-06-20,1120.14
2005-06-21,1120.58
2005-06-22,1122.31
2005-06-23,1122.10
2005-06-24,1123.11
2005-06-27,1123.54
2005-06-28,1122.79
2005-06-29,1122.45
2005-06-30,1122.73
2005-07-01,1121.25
2005-07-04,1121.74
2005-07-05,1120.90
2005-07-06,1121.21
2005-07-07,1122.51
2005-07-08,1121.27
2005-07-11,1121.55
2005-07-12,1121.25
2005-07-13,1121.15
2005-07-14,1121.11
2005-07-15,1121.13
2005-07-18,1121.17
2005-07-19,1121.59
2005-07-20,1121.64
2005-07-21,1120.69
2005-07-22,1121.37
2005-07-25,1121.25
2005-07-26,1121.26
2005-07-27,1120.78
2005-07-28,1121.48
2005-07-29,1120.49
2005-07-31,1120.80
2005-08-01,1120.17
2005-08-02,1120.07
2005-08-03,1120.84
2005-08-04,1120.62
2005-08-05,1119.41
2005-08-08,1118.96
2005-08-09,1119.64
2005-08-10,1119.89
2005-08-11,1120.88
2005-08-12,1122.01
2005-08-15,1121.94
2005-08-16,1122.93
2005-08-17,1122.57
2005-08-18,1123.59
2005-08-19,1123.66
2005-08-22,1124.13
2005-08-23,1124.86
2005-08-24,1124.83
2005-08-25,1124.96
2005-08-26,1124.00
2005-08-29,1124.66
2005-08-30,1126.84
2005-08-31,1128.59
2005-09-01,1130.56
2005-09-02,1130.47
2005-09-05,1130.95
2005-09-06,1129.96
2005-09-07,1129.07
2005-09-08,1128.87
2005-09-09,1128.94
2005-09-12,1128.80
2005-09-13,1129.68
2005-09-14,1129.40
2005-09-15,1129.17
2005-09-16,1128.16
2005-09-19,1129.15
2005-09-20,1128.32
2005-09-21,1128.87
2005-09-22,1129.24
2005-09-23,1127.86
2005-09-26,1127.63
2005-09-27,1127.26
2005-09-28,1127.28
2005-09-29,1126.84
2005-09-30,1125.78
2005-10-03,1125.48
2005-10-04,1125.61
2005-10-05,1125.89
2005-10-06,1126.18
2005-10-07,1126.30
2005-10-10,1126.78
2005-10-11,1126.34
2005-10-12,1125.81
2005-10-13,1125.59
2005-10-14,1125.41
2005-10-17,1125.85
2005-10-18,1126.40
2005-10-19,1126.74
2005-10-20,1126.55
2005-10-21,1127.66
2005-10-24,1127.43
2005-10-25,1126.45
2005-10-26,1125.07
2005-10-27,1125.51
2005-10-28,1125.19
2005-10-31,1125.49
2005-11-01,1124.96
2005-11-02,1124.76
2005-11-03,1124.32
2005-11-04,1124.29
2005-11-07,1124.71
2005-11-08,1125.51
2005-11-09,1124.60
2005-11-10,1125.60
2005-11-11,1125.76
2005-11-14,1124.92
2005-11-15,1125.41
2005-11-16,1126.43
2005-11-17,1126.99
2005-11-18,1126.68
2005-11-21,1127.66
2005-11-22,1129.22
2005-11-23,1128.50
2005-11-24,1128.66
2005-11-25,1129.30
2005-11-28,1129.73
2005-11-29,1128.84
2005-11-30,1128.46
2005-12-01,1128.10
2005-12-02,1128.27
2005-12-05,1128.14
2005-12-06,1129.29
2005-12-07,1129.24
2005-12-08,1130.51
2005-12-09,1129.64
2005-12-12,1129.86
2005-12-13,1130.23
2005-12-14,1131.65
2005-12-15,1131.41
2005-12-16,1131.86
2005-12-19,1132.07
2005-12-20,1131.39
2005-12-21,1130.89
2005-12-22,1131.89
2005-12-23,1132.49
2005-12-26,.
2005-12-27,1133.63
2005-12-28,1133.37
2005-12-29,1133.11
2005-12-30,1132.82
2005-12-31,1132.97
2006-01-02,.
2006-01-03,1134.68
2006-01-04,1135.31
2006-01-05,1135.18
2006-01-06,1134.66
2006-01-09,1135.07
2006-01-10,1134.57
2006-01-11,1134.00
2006-01-12,1135.01
2006-01-13,1136.13
2006-01-16,1136.61
2006-01-17,1136.83
2006-01-18,1136.89
2006-01-19,1136.35
2006-01-20,1136.66
2006-01-23,1137.34
2006-01-24,1137.12
2006-01-25,1135.83
2006-01-26,1135.30
2006-01-27,1135.36
2006-01-30,1135.47
2006-01-31,1135.47
2006-02-01,1134.54
2006-02-02,1134.49
2006-02-03,1134.63
2006-02-06,1134.64
2006-02-07,1134.94
2006-02-08,1134.45
2006-02-09,1134.34
2006-02-10,1133.92
2006-02-13,1134.50
2006-02-14,1134.26
2006-02-15,1134.53
2006-02-16,1134.78
2006-02-17,1135.56
2006-02-20,1136.05
2006-02-21,1135.58
2006-02-22,1136.03
2006-02-23,1135.32
2006-02-24,1135.65
2006-02-27,1135.98
2006-02-28,1136.93
2006-03-01,1137.23
2006-03-02,1137.01
2006-03-03,1136.46
2006-03-06,1136.53
2006-03-07,1136.53
2006-03-08,1137.01
2006-03-09,1137.23
2006-03-10,1137.07
2006-03-13,1137.47
2006-03-14,1139.29
2006-03-15,1139.25
2006-03-16,1140.88
2006-03-17,1140.78
2006-03-20,1141.35
2006-03-21,1139.98
2006-03-22,1139.97
2006-03-23,1139.59
2006-03-24,1140.81
2006-03-27,1140.97
2006-03-28,1139.67
2006-03-29,1139.30
2006-03-30,1139.00
2006-03-31,1139.20
2006-04-03,1139.02
2006-04-04,1139.67
2006-04-05,1140.49
2006-04-06,1140.02
2006-04-07,1139.11
2006-04-10,1139.55
2006-04-11,1140.08
2006-04-12,1139.63
2006-04-13,1139.08
2006-04-14,.
2006-04-17,1140.38
2006-04-18,1141.71
2006-04-19,1141.70
2006-04-20,1141.43
2006-04-21,1141.25
2006-04-24,1142.07
2006-04-25,1141.24
2006-04-26,1140.47
2006-04-27,1141.85
2006-04-28,1142.87
2006-04-30,1143.19
2006-05-01,1142.40
2006-05-02,1142.63
2006-05-03,1142.46
2006-05-04,1142.11
2006-05-05,1142.82
2006-05-08,1142.73
2006-05-09,1142.85
2006-05-10,1142.67
2006-05-11,1142.93
2006-05-12,1142.72
2006-05-15,1143.77
2006-05-16,1144.64
2006-05-17,1144.01
2006-05-18,1145.07
2006-05-19,1144.73
2006-05-22,1145.58
2006-05-23,1145.19
2006-05-24,1146.00
2006-05-25,1145.60
2006-05-26,1145.93
2006-05-29,1146.42
2006-05-30,1145.93
2006-05-31,1144.96
2006-06-01,1145.02
2006-06-02,1147.52
2006-06-05,1146.91
2006-06-06,1146.78
2006-06-07,1146.42
2006-06-08,1146.98
2006-06-09,1146.98
2006-06-12,1147.21
2006-06-13,1147.67
2006-06-14,1145.85
2006-06-15,1145.16
2006-06-16,1144.92
2006-06-19,1144.98
2006-06-20,1144.89
2006-06-21,1145.06
2006-06-22,1144.42
2006-06-23,1144.08
2006-06-26,1144.46
2006-06-27,1144.83
2006-06-28,1144.44
2006-06-29,1146.10
2006-06-30,1147.29
2006-07-03,1147.72
2006-07-04,1147.88
2006-07-05,1146.75
2006-07-06,1147.40
2006-07-07,1148.31
2006-07-10,1148.82
2006-07-11,1149.39
2006-07-12,1149.44
2006-07-13,1150.46
2006-07-14,1151.17
2006-07-17,1151.19
2006-07-18,1149.99
2006-07-19,1151.74
2006-07-20,1152.90
2006-07-21,1152.90
2006-07-24,1153.15
2006-07-25,1152.91
2006-07-26,1153.99
2006-07-27,1154.23
2006-07-28,1155.75
2006-07-31,1156.68
2006-08-01,1156.92
2006-08-02,1157.33
2006-08-03,1157.17
2006-08-04,1158.58
2006-08-07,1158.42
2006-08-08,1159.22
2006-08-09,1159.29
2006-08-10,1159.38
2006-08-11,1158.57
2006-08-14,1158.16
2006-08-15,1159.70
2006-08-16,1161.21
2006-08-17,1161.15
2006-08-18,1161.89
2006-08-21,1162.58
2006-08-22,1162.74
2006-08-23,1162.81
2006-08-24,1162.82
2006-08-25,1163.42
2006-08-28,1163.60
2006-08-29,1164.00
2006-08-30,1164.94
2006-08-31,1165.89
2006-09-01,1166.32
2006-09-04,1166.81
2006-09-05,1166.35
2006-09-06,1166.17
2006-09-07,1166.31
2006-09-08,1167.02
2006-09-11,1166.84
2006-09-12,1167.23
2006-09-13,1167.76
2006-09-14,1167.25
2006-09-15,1167.00
2006-09-18,1167.10
2006-09-19,1168.67
2006-09-20,1168.90
2006-09-21,1170.91
2006-09-22,1171.93
2006-09-25,1172.90
2006-09-26,1172.37
2006-09-27,1172.63
2006-09-28,1172.43
2006-09-29,1172.42
2006-09-30,1172.59
2006-10-02,1173.81
2006-10-03,1174.04
2006-10-04,1175.36
2006-10-05,1174.50
2006-10-06,1172.93
2006-10-09,1173.43
2006-10-10,1172.11
2006-10-11,1171.37
2006-10-12,1171.74
2006-10-13,1171.44
2006-10-16,1172.23
2006-10-17,1172.76
2006-10-18,1172.80
2006-10-19,1172.73
2006-10-20,1172.80
2006-10-23,1172.52
2006-10-24,1172.52
2006-10-25,1173.59
2006-10-26,1174.89
2006-10-27,1176.13
2006-10-30,1176.65
2006-10-31,1178.06
2006-11-01,1179.13
2006-11-02,1178.88
2006-11-03,1176.31
2006-11-06,1176.66
2006-11-07,1177.84
2006-11-08,1178.53
2006-11-09,1178.71
2006-11-10,1179.30
2006-11-13,1179.46
2006-11-14,1180.01
2006-11-15,1178.96
2006-11-16,1178.42
2006-11-17,1180.01
2006-11-20,1180.66
2006-11-21,1180.99
2006-11-22,1181.43
2006-11-23,1181.59
2006-11-24,1182.14
2006-11-27,1182.66
2006-11-28,1183.69
2006-11-29,1183.61
2006-11-30,1185.02
2006-12-01,1186.99
2006-12-04,1187.68
2006-12-05,1188.09
2006-12-06,1187.15
2006-12-07,1187.37
2006-12-08,1185.65
2006-12-11,1186.37
2006-12-12,1187.55
2006-12-13,1185.98
2006-12-14,1185.49
2006-12-15,1185.71
2006-12-18,1186.27
2006-12-19,1186.45
2006-12-20,1186.67
2006-12-21,1187.81
2006-12-22,1186.81
2006-12-25,.
2006-12-26,1187.56
2006-12-27,1186.62
2006-12-28,1186.18
2006-12-29,1186.06
