DATE,BAMLCC7A01015YTRIV
2001-03-01,1159.72
2001-03-02,1153.37
2001-03-05,1153.01
2001-03-06,1152.26
2001-03-07,1157.46
2001-03-08,1160.57
2001-03-09,1157.17
2001-03-12,1158.70
2001-03-13,1156.77
2001-03-14,1165.03
2001-03-15,1168.53
2001-03-16,1172.31
2001-03-19,1168.37
2001-03-20,1171.27
2001-03-21,1172.42
2001-03-22,1177.02
2001-03-23,1170.57
2001-03-26,1167.36
2001-03-27,1156.96
2001-03-28,1157.52
2001-03-29,1158.42
2001-03-30,1164.55
2001-03-31,1164.77
2001-04-02,1162.08
2001-04-03,1164.61
2001-04-04,1164.81
2001-04-05,1161.51
2001-04-06,1169.63
2001-04-09,1166.12
2001-04-10,1153.87
2001-04-11,1151.92
2001-04-12,1148.56
2001-04-13,.
2001-04-16,1139.81
2001-04-17,1146.50
2001-04-18,1152.50
2001-04-19,1142.97
2001-04-20,1142.48
2001-04-23,1149.38
2001-04-24,1148.65
2001-04-25,1145.97
2001-04-26,1152.70
2001-04-27,1145.04
2001-04-30,1149.17
2001-05-01,1155.38
2001-05-02,1153.99
2001-05-03,1161.07
2001-05-04,1162.15
2001-05-07,1161.58
2001-05-08,1160.03
2001-05-09,1164.82
2001-05-10,1156.17
2001-05-11,1139.03
2001-05-14,1144.98
2001-05-15,1140.66
2001-05-16,1145.31
2001-05-17,1148.22
2001-05-18,1151.68
2001-05-21,1152.88
2001-05-22,1153.26
2001-05-23,1153.00
2001-05-24,1145.64
2001-05-25,1145.54
2001-05-28,1146.26
2001-05-29,1145.69
2001-05-30,1146.56
2001-05-31,1156.93
2001-06-01,1160.86
2001-06-04,1164.85
2001-06-05,1171.59
2001-06-06,1172.68
2001-06-07,1169.19
2001-06-08,1165.48
2001-06-11,1171.29
2001-06-12,1175.47
2001-06-13,1174.04
2001-06-14,1177.93
2001-06-15,1176.10
2001-06-18,1175.83
2001-06-19,1176.87
2001-06-20,1177.01
2001-06-21,1178.82
2001-06-22,1185.88
2001-06-25,1185.10
2001-06-26,1179.04
2001-06-27,1177.39
2001-06-28,1168.63
2001-06-29,1165.30
2001-06-30,1165.54
2001-07-02,1169.61
2001-07-03,1167.12
2001-07-04,1167.36
2001-07-05,1163.11
2001-07-06,1167.51
2001-07-09,1170.06
2001-07-10,1174.93
2001-07-11,1175.19
2001-07-12,1178.77
2001-07-13,1180.52
2001-07-16,1185.69
2001-07-17,1185.14
2001-07-18,1193.85
2001-07-19,1192.66
2001-07-20,1192.33
2001-07-23,1194.95
2001-07-24,1196.24
2001-07-25,1190.07
2001-07-26,1191.72
2001-07-27,1197.19
2001-07-30,1200.03
2001-07-31,1205.24
2001-08-01,1203.66
2001-08-02,1197.77
2001-08-03,1196.20
2001-08-06,1197.19
2001-08-07,1196.77
2001-08-08,1207.33
2001-08-09,1203.88
2001-08-10,1207.52
2001-08-13,1209.90
2001-08-14,1209.37
2001-08-15,1206.89
2001-08-16,1211.30
2001-08-17,1220.04
2001-08-20,1214.64
2001-08-21,1216.28
2001-08-22,1215.48
2001-08-23,1218.06
2001-08-24,1215.00
2001-08-27,1214.51
2001-08-28,1222.65
2001-08-29,1228.91
2001-08-30,1228.18
2001-08-31,1223.92
2001-09-03,1224.42
2001-09-04,1212.88
2001-09-05,1214.34
2001-09-06,1223.64
2001-09-07,1228.68
2001-09-10,1225.61
2001-09-11,.
2001-09-12,.
2001-09-13,.
2001-09-14,1221.93
2001-09-17,1225.11
2001-09-18,1213.77
2001-09-19,1218.25
2001-09-20,1213.21
2001-09-21,1214.29
2001-09-24,1211.72
2001-09-25,1213.33
2001-09-26,1218.37
2001-09-27,1223.78
2001-09-28,1226.30
2001-09-30,1226.79
2001-10-01,1228.41
2001-10-02,1231.17
2001-10-03,1236.59
2001-10-04,1234.96
2001-10-05,1235.96
2001-10-08,1236.69
2001-10-09,1229.16
2001-10-10,1228.91
2001-10-11,1222.80
2001-10-12,1224.56
2001-10-15,1229.16
2001-10-16,1232.59
2001-10-17,1235.58
2001-10-18,1234.35
2001-10-19,1230.96
2001-10-22,1231.38
2001-10-23,1229.35
2001-10-24,1234.27
2001-10-25,1238.39
2001-10-26,1238.68
2001-10-29,1242.24
2001-10-30,1245.61
2001-10-31,1254.85
2001-11-01,1258.77
2001-11-02,1247.55
2001-11-05,1254.05
2001-11-06,1256.49
2001-11-07,1264.77
2001-11-08,1256.09
2001-11-09,1256.46
2001-11-12,1256.97
2001-11-13,1249.48
2001-11-14,1241.43
2001-11-15,1221.54
2001-11-16,1212.08
2001-11-19,1224.00
2001-11-20,1216.38
2001-11-21,1208.93
2001-11-22,1209.17
2001-11-23,1205.08
2001-11-26,1205.54
2001-11-27,1215.20
2001-11-28,1214.80
2001-11-29,1231.25
2001-11-30,1231.65
2001-12-03,1233.71
2001-12-04,1238.46
2001-12-05,1218.77
2001-12-06,1211.24
2001-12-07,1199.88
2001-12-10,1199.71
2001-12-11,1202.93
2001-12-12,1208.17
2001-12-13,1199.43
2001-12-14,1193.92
2001-12-17,1191.57
2001-12-18,1201.76
2001-12-19,1210.02
2001-12-20,1209.49
2001-12-21,1207.67
2001-12-24,1204.55
2001-12-25,.
2001-12-26,1201.52
2001-12-27,1210.41
2001-12-28,1207.58
2001-12-31,1217.40
2002-01-01,.
2002-01-02,1207.08
2002-01-03,1211.72
2002-01-04,1211.40
2002-01-07,1219.78
2002-01-08,1218.44
2002-01-09,1218.14
2002-01-10,1227.70
2002-01-11,1235.91
2002-01-14,1236.36
2002-01-15,1239.71
2002-01-16,1237.70
2002-01-17,1230.06
2002-01-18,1234.45
2002-01-21,1235.19
2002-01-22,1234.92
2002-01-23,1226.05
2002-01-24,1225.94
2002-01-25,1224.44
2002-01-28,1224.75
2002-01-29,1233.56
2002-01-30,1230.78
2002-01-31,1225.76
2002-02-01,1230.36
2002-02-04,1237.59
2002-02-05,1237.45
2002-02-06,1233.99
2002-02-07,1231.93
2002-02-08,1236.31
2002-02-11,1235.40
2002-02-12,1232.81
2002-02-13,1230.51
2002-02-14,1235.27
2002-02-15,1243.36
2002-02-18,1244.11
2002-02-19,1239.81
2002-02-20,1238.95
2002-02-21,1239.35
2002-02-22,1241.14
2002-02-25,1239.78
2002-02-26,1234.11
2002-02-27,1244.15
2002-02-28,1243.94
2002-03-01,1236.25
2002-03-04,1235.18
2002-03-05,1235.36
2002-03-06,1232.59
2002-03-07,1219.06
2002-03-08,1211.71
2002-03-11,1212.87
2002-03-12,1214.78
2002-03-13,1218.70
2002-03-14,1207.97
2002-03-15,1211.87
2002-03-18,1216.40
2002-03-19,1216.29
2002-03-20,1210.89
2002-03-21,1212.40
2002-03-22,1211.38
2002-03-25,1211.30
2002-03-26,1217.03
2002-03-27,1217.20
2002-03-28,1211.34
2002-03-29,.
2002-03-31,1212.07
2002-04-01,1211.04
2002-04-02,1217.06
2002-04-03,1224.07
2002-04-04,1225.64
2002-04-05,1232.34
2002-04-08,1229.83
2002-04-09,1232.68
2002-04-10,1230.96
2002-04-11,1232.65
2002-04-12,1237.42
2002-04-15,1240.28
2002-04-16,1235.23
2002-04-17,1232.50
2002-04-18,1234.14
2002-04-19,1236.13
2002-04-22,1239.45
2002-04-23,1238.50
2002-04-24,1244.52
2002-04-25,1245.11
2002-04-26,1244.96
2002-04-29,1240.01
2002-04-30,1239.12
2002-05-01,1239.24
2002-05-02,1232.59
2002-05-03,1235.93
2002-05-06,1234.88
2002-05-07,1234.35
2002-05-08,1224.14
2002-05-09,1228.10
2002-05-10,1230.69
2002-05-13,1223.24
2002-05-14,1216.43
2002-05-15,1221.03
2002-05-16,1224.00
2002-05-17,1219.28
2002-05-20,1224.38
2002-05-21,1230.04
2002-05-22,1234.68
2002-05-23,1233.68
2002-05-24,1234.52
2002-05-27,1235.28
2002-05-28,1238.21
2002-05-29,1245.52
2002-05-30,1251.47
2002-05-31,1251.01
2002-06-03,1252.66
2002-06-04,1255.02
2002-06-05,1252.80
2002-06-06,1255.48
2002-06-07,1250.69
2002-06-10,1252.55
2002-06-11,1257.39
2002-06-12,1261.13
2002-06-13,1265.00
2002-06-14,1274.32
2002-06-17,1268.82
2002-06-18,1271.01
2002-06-19,1282.32
2002-06-20,1271.42
2002-06-21,1277.81
2002-06-24,1269.29
2002-06-25,1269.28
2002-06-26,1273.48
2002-06-27,1262.86
2002-06-28,1257.61
2002-06-30,1258.07
2002-07-01,1259.10
2002-07-02,1259.32
2002-07-03,1258.77
2002-07-04,1259.02
2002-07-05,1250.50
2002-07-08,1257.10
2002-07-09,1265.78
2002-07-10,1275.84
2002-07-11,1276.51
2002-07-12,1277.86
2002-07-15,1273.51
2002-07-16,1259.08
2002-07-17,1267.85
2002-07-18,1269.78
2002-07-19,1266.98
2002-07-22,1271.41
2002-07-23,1264.08
2002-07-24,1253.49
2002-07-25,1254.94
2002-07-26,1253.64
2002-07-29,1240.82
2002-07-30,1231.93
2002-07-31,1241.08
2002-08-01,1248.61
2002-08-02,1258.49
2002-08-05,1257.22
2002-08-06,1243.33
2002-08-07,1251.95
2002-08-08,1245.92
2002-08-09,1258.60
2002-08-12,1263.47
2002-08-13,1268.13
2002-08-14,1271.60
2002-08-15,1264.19
2002-08-16,1253.32
2002-08-19,1256.57
2002-08-20,1271.02
2002-08-21,1271.51
2002-08-22,1266.69
2002-08-23,1274.55
2002-08-26,1278.12
2002-08-27,1272.06
2002-08-28,1278.58
2002-08-29,1283.76
2002-08-30,1286.00
2002-08-31,1286.24
2002-09-02,1286.51
2002-09-03,1297.65
2002-09-04,1297.99
2002-09-05,1302.79
2002-09-06,1290.70
2002-09-09,1290.72
2002-09-10,1297.40
2002-09-11,1290.00
2002-09-12,1301.53
2002-09-13,1308.22
2002-09-16,1311.63
2002-09-17,1313.64
2002-09-18,1313.81
2002-09-19,1320.17
2002-09-20,1319.68
2002-09-23,1325.19
2002-09-24,1322.89
2002-09-25,1313.42
2002-09-26,1314.30
2002-09-27,1321.41
2002-09-30,1329.25
2002-10-01,1321.59
2002-10-02,1322.34
2002-10-03,1321.81
2002-10-04,1320.22
2002-10-07,1321.21
2002-10-08,1312.36
2002-10-09,1312.31
2002-10-10,1303.92
2002-10-11,1294.98
2002-10-14,1295.74
2002-10-15,1280.61
2002-10-16,1276.88
2002-10-17,1267.68
2002-10-18,1267.20
2002-10-21,1261.05
2002-10-22,1260.32
2002-10-23,1262.48
2002-10-24,1271.71
2002-10-25,1271.25
2002-10-28,1276.53
2002-10-29,1292.24
2002-10-30,1291.00
2002-10-31,1300.33
2002-11-01,1295.03
2002-11-04,1291.86
2002-11-05,1292.35
2002-11-06,1301.93
2002-11-07,1320.85
2002-11-08,1323.79
2002-11-11,1324.54
2002-11-12,1323.74
2002-11-13,1325.19
2002-11-14,1311.14
2002-11-15,1311.30
2002-11-18,1319.96
2002-11-19,1324.63
2002-11-20,1311.56
2002-11-21,1310.98
2002-11-22,1309.28
2002-11-25,1310.86
2002-11-26,1323.25
2002-11-27,1305.42
2002-11-28,1305.67
2002-11-29,1308.86
2002-11-30,1309.11
2002-12-02,1312.73
2002-12-03,1310.02
2002-12-04,1314.11
2002-12-05,1318.97
2002-12-06,1322.36
2002-12-09,1326.24
2002-12-10,1326.36
2002-12-11,1332.79
2002-12-12,1334.06
2002-12-13,1327.33
2002-12-16,1324.79
2002-12-17,1330.52
2002-12-18,1337.92
2002-12-19,1348.14
2002-12-20,1348.33
2002-12-23,1347.65
2002-12-24,1352.01
2002-12-25,.
2002-12-26,1353.57
2002-12-27,1363.85
2002-12-30,1367.64
2002-12-31,1363.71
2003-01-01,.
2003-01-02,1344.08
2003-01-03,1344.44
2003-01-06,1345.28
2003-01-07,1353.10
2003-01-08,1358.85
2003-01-09,1341.73
2003-01-10,1344.89
2003-01-13,1349.70
2003-01-14,1353.87
2003-01-15,1355.02
2003-01-16,1353.77
2003-01-17,1358.21
2003-01-20,1358.93
2003-01-21,1361.35
2003-01-22,1368.46
2003-01-23,1369.54
2003-01-24,1374.85
2003-01-27,1368.43
2003-01-28,1367.13
2003-01-29,1362.69
2003-01-30,1368.18
2003-01-31,1369.62
2003-02-03,1369.65
2003-02-04,1375.47
2003-02-05,1368.22
2003-02-06,1373.67
2003-02-07,1376.79
2003-02-10,1370.70
2003-02-11,1372.99
2003-02-12,1375.30
2003-02-13,1379.87
2003-02-14,1371.20
2003-02-17,1371.93
2003-02-18,1373.53
2003-02-19,1381.50
2003-02-20,1386.38
2003-02-21,1381.38
2003-02-24,1387.70
2003-02-25,1390.97
2003-02-26,1395.95
2003-02-27,1400.28
2003-02-28,1407.39
2003-03-03,1412.00
2003-03-04,1415.08
2003-03-05,1418.17
2003-03-06,1415.28
2003-03-07,1418.52
2003-03-10,1423.27
2003-03-11,1421.41
2003-03-12,1418.36
2003-03-13,1404.14
2003-03-14,1407.24
2003-03-17,1396.17
2003-03-18,1387.84
2003-03-19,1381.92
2003-03-20,1378.93
2003-03-21,1370.23
2003-03-24,1384.40
2003-03-25,1385.70
2003-03-26,1387.83
2003-03-27,1390.27
2003-03-28,1396.03
2003-03-31,1405.01
2003-04-01,1405.22
2003-04-02,1396.31
2003-04-03,1399.82
2003-04-04,1396.23
2003-04-07,1390.39
2003-04-08,1399.92
2003-04-09,1404.77
2003-04-10,1401.67
2003-04-11,1397.43
2003-04-14,1394.88
2003-04-15,1401.92
2003-04-16,1406.09
2003-04-17,1404.82
2003-04-18,.
2003-04-21,1404.32
2003-04-22,1405.89
2003-04-23,1407.39
2003-04-24,1417.75
2003-04-25,1421.31
2003-04-28,1420.95
2003-04-29,1418.88
2003-04-30,1429.52
2003-05-01,1430.74
2003-05-02,1425.41
2003-05-05,1430.49
2003-05-06,1442.09
2003-05-07,1455.80
2003-05-08,1458.05
2003-05-09,1457.49
2003-05-12,1463.44
2003-05-13,1465.48
2003-05-14,1473.82
2003-05-15,1470.68
2003-05-16,1479.46
2003-05-19,1481.71
2003-05-20,1491.59
2003-05-21,1487.13
2003-05-22,1494.69
2003-05-23,1496.55
2003-05-26,1497.27
2003-05-27,1490.02
2003-05-28,1487.44
2003-05-29,1498.27
2003-05-30,1497.63
2003-05-31,1497.85
2003-06-02,1489.44
2003-06-03,1500.89
2003-06-04,1506.62
2003-06-05,1502.99
2003-06-06,1501.55
2003-06-09,1512.90
2003-06-10,1524.39
2003-06-11,1524.73
2003-06-12,1527.46
2003-06-13,1535.91
2003-06-16,1530.51
2003-06-17,1519.73
2003-06-18,1509.94
2003-06-19,1512.32
2003-06-20,1505.17
2003-06-23,1516.91
2003-06-24,1523.10
2003-06-25,1512.16
2003-06-26,1492.31
2003-06-27,1488.51
2003-06-30,1493.46
2003-07-01,1489.76
2003-07-02,1491.97
2003-07-03,1479.04
2003-07-04,1479.28
2003-07-07,1474.47
2003-07-08,1472.43
2003-07-09,1475.52
2003-07-10,1479.95
2003-07-11,1484.89
2003-07-14,1476.93
2003-07-15,1454.25
2003-07-16,1451.33
2003-07-17,1451.49
2003-07-18,1449.90
2003-07-21,1428.21
2003-07-22,1431.08
2003-07-23,1437.38
2003-07-24,1430.16
2003-07-25,1429.01
2003-07-28,1417.08
2003-07-29,1404.41
2003-07-30,1412.04
2003-07-31,1392.81
2003-08-01,1397.50
2003-08-04,1406.88
2003-08-05,1393.16
2003-08-06,1409.59
2003-08-07,1416.23
2003-08-08,1419.84
2003-08-11,1408.53
2003-08-12,1409.00
2003-08-13,1385.85
2003-08-14,1382.29
2003-08-15,1388.80
2003-08-18,1394.41
2003-08-19,1405.66
2003-08-20,1401.52
2003-08-21,1394.12
2003-08-22,1399.77
2003-08-25,1392.92
2003-08-26,1397.79
2003-08-27,1393.08
2003-08-28,1406.51
2003-08-29,1403.49
2003-08-31,1403.95
2003-09-01,1403.97
2003-09-02,1389.71
2003-09-03,1390.91
2003-09-04,1401.22
2003-09-05,1418.74
2003-09-08,1416.10
2003-09-09,1418.90
2003-09-10,1431.78
2003-09-11,1425.42
2003-09-12,1433.71
2003-09-15,1437.39
2003-09-16,1432.46
2003-09-17,1445.46
2003-09-18,1447.16
2003-09-19,1451.19
2003-09-22,1443.01
2003-09-23,1445.05
2003-09-24,1454.96
2003-09-25,1460.17
2003-09-26,1469.92
2003-09-29,1464.42
2003-09-30,1479.80
2003-10-01,1481.12
2003-10-02,1471.74
2003-10-03,1448.92
2003-10-06,1455.61
2003-10-07,1444.62
2003-10-08,1446.54
2003-10-09,1440.84
2003-10-10,1447.03
2003-10-13,1447.73
2003-10-14,1437.64
2003-10-15,1432.81
2003-10-16,1427.09
2003-10-17,1436.19
2003-10-20,1438.50
2003-10-21,1439.17
2003-10-22,1448.95
2003-10-23,1443.96
2003-10-24,1457.06
2003-10-27,1451.44
2003-10-28,1461.83
2003-10-29,1452.06
2003-10-30,1445.77
2003-10-31,1450.66
2003-11-03,1443.21
2003-11-04,1450.34
2003-11-05,1445.60
2003-11-06,1437.54
2003-11-07,1434.39
2003-11-10,1434.24
2003-11-11,1434.47
2003-11-12,1441.85
2003-11-13,1459.56
2003-11-14,1467.29
2003-11-17,1471.56
2003-11-18,1474.57
2003-11-19,1466.52
2003-11-20,1475.18
2003-11-21,1476.60
2003-11-24,1467.77
2003-11-25,1472.71
2003-11-26,1466.89
2003-11-27,1467.13
2003-11-28,1458.21
2003-11-30,1458.68
2003-12-01,1450.81
2003-12-02,1452.89
2003-12-03,1450.97
2003-12-04,1456.64
2003-12-05,1474.89
2003-12-08,1468.18
2003-12-09,1460.10
2003-12-10,1464.25
2003-12-11,1473.49
2003-12-12,1472.70
2003-12-15,1470.59
2003-12-16,1475.00
2003-12-17,1481.05
2003-12-18,1486.54
2003-12-19,1489.58
2003-12-22,1485.61
2003-12-23,1473.53
2003-12-24,1482.15
2003-12-25,.
2003-12-26,1488.56
2003-12-29,1479.82
2003-12-30,1474.19
2003-12-31,1477.15
2004-01-01,.
2004-01-02,1463.25
2004-01-05,1463.65
2004-01-06,1477.55
2004-01-07,1481.90
2004-01-08,1482.83
2004-01-09,1502.71
2004-01-12,1504.21
2004-01-13,1510.61
2004-01-14,1515.74
2004-01-15,1517.28
2004-01-16,1512.38
2004-01-19,1513.09
2004-01-20,1508.68
2004-01-21,1511.35
2004-01-22,1520.33
2004-01-23,1508.12
2004-01-26,1500.26
2004-01-27,1507.02
2004-01-28,1493.81
2004-01-29,1493.16
2004-01-30,1500.17
2004-01-31,1500.38
2004-02-02,1498.46
2004-02-03,1503.74
2004-02-04,1502.73
2004-02-05,1495.15
2004-02-06,1506.32
2004-02-09,1509.98
2004-02-10,1506.22
2004-02-11,1516.96
2004-02-12,1512.17
2004-02-13,1516.13
2004-02-16,1516.84
2004-02-17,1515.87
2004-02-18,1516.17
2004-02-19,1516.49
2004-02-20,1510.66
2004-02-23,1517.52
2004-02-24,1519.12
2004-02-25,1520.66
2004-02-26,1517.31
2004-02-27,1525.40
2004-02-29,1525.87
2004-03-01,1526.49
2004-03-02,1519.46
2004-03-03,1517.79
2004-03-04,1522.38
2004-03-05,1546.48
2004-03-08,1554.99
2004-03-09,1562.33
2004-03-10,1559.71
2004-03-11,1557.97
2004-03-12,1556.07
2004-03-15,1555.33
2004-03-16,1565.03
2004-03-17,1565.28
2004-03-18,1557.22
2004-03-19,1552.29
2004-03-22,1560.34
2004-03-23,1562.30
2004-03-24,1560.87
2004-03-25,1558.37
2004-03-26,1545.89
2004-03-29,1541.23
2004-03-30,1540.37
2004-03-31,1548.00
2004-04-01,1540.33
2004-04-02,1510.81
2004-04-05,1502.36
2004-04-06,1509.53
2004-04-07,1510.43
2004-04-08,1507.29
2004-04-09,.
2004-04-12,1504.63
2004-04-13,1491.88
2004-04-14,1487.24
2004-04-15,1484.72
2004-04-16,1490.88
2004-04-19,1489.14
2004-04-20,1483.72
2004-04-21,1482.17
2004-04-22,1489.64
2004-04-23,1480.30
2004-04-26,1483.47
2004-04-27,1486.50
2004-04-28,1478.74
2004-04-29,1470.28
2004-04-30,1475.08
2004-05-03,1475.31
2004-05-04,1469.99
2004-05-05,1465.72
2004-05-06,1459.68
2004-05-07,1440.05
2004-05-10,1437.66
2004-05-11,1439.60
2004-05-12,1436.21
2004-05-13,1430.80
2004-05-14,1438.45
2004-05-17,1449.26
2004-05-18,1445.20
2004-05-19,1438.78
2004-05-20,1447.49
2004-05-21,1443.01
2004-05-24,1446.79
2004-05-25,1448.19
2004-05-26,1455.33
2004-05-27,1465.16
2004-05-28,1456.77
2004-05-31,1457.47
2004-06-01,1452.64
2004-06-02,1449.41
2004-06-03,1451.64
2004-06-04,1443.75
2004-06-07,1445.89
2004-06-08,1446.51
2004-06-09,1442.56
2004-06-10,1445.02
2004-06-11,1445.26
2004-06-14,1436.57
2004-06-15,1457.91
2004-06-16,1452.82
2004-06-17,1457.59
2004-06-18,1455.57
2004-06-21,1458.48
2004-06-22,1456.61
2004-06-23,1458.22
2004-06-24,1465.10
2004-06-25,1464.30
2004-06-28,1454.27
2004-06-29,1458.92
2004-06-30,1467.78
2004-07-01,1473.88
2004-07-02,1486.21
2004-07-05,1486.94
2004-07-06,1485.49
2004-07-07,1485.88
2004-07-08,1487.40
2004-07-09,1487.48
2004-07-12,1491.02
2004-07-13,1487.67
2004-07-14,1487.31
2004-07-15,1487.75
2004-07-16,1503.32
2004-07-19,1505.24
2004-07-20,1494.74
2004-07-21,1490.20
2004-07-22,1493.77
2004-07-23,1496.89
2004-07-26,1492.90
2004-07-27,1478.76
2004-07-28,1480.18
2004-07-29,1481.54
2004-07-30,1493.84
2004-07-31,1494.07
2004-08-02,1495.90
2004-08-03,1500.72
2004-08-04,1499.40
2004-08-05,1503.12
2004-08-06,1525.18
2004-08-09,1521.93
2004-08-10,1516.99
2004-08-11,1518.17
2004-08-12,1521.97
2004-08-13,1527.64
2004-08-16,1522.52
2004-08-17,1529.17
2004-08-18,1527.31
2004-08-19,1529.91
2004-08-20,1527.77
2004-08-23,1522.80
2004-08-24,1522.69
2004-08-25,1526.50
2004-08-26,1530.91
2004-08-27,1531.80
2004-08-30,1538.44
2004-08-31,1546.15
2004-09-01,1545.99
2004-09-02,1537.68
2004-09-03,1526.80
2004-09-06,1527.54
2004-09-07,1533.45
2004-09-08,1543.99
2004-09-09,1540.40
2004-09-10,1543.43
2004-09-13,1547.27
2004-09-14,1551.45
2004-09-15,1547.18
2004-09-16,1560.01
2004-09-17,1552.91
2004-09-20,1562.60
2004-09-21,1565.27
2004-09-22,1571.20
2004-09-23,1566.28
2004-09-24,1566.13
2004-09-27,1571.06
2004-09-28,1569.68
2004-09-29,1560.03
2004-09-30,1557.07
2004-10-01,1548.85
2004-10-04,1551.46
2004-10-05,1552.75
2004-10-06,1546.77
2004-10-07,1544.75
2004-10-08,1559.02
2004-10-11,1559.76
2004-10-12,1564.08
2004-10-13,1567.14
2004-10-14,1575.02
2004-10-15,1570.14
2004-10-18,1572.05
2004-10-19,1573.16
2004-10-20,1578.52
2004-10-21,1577.30
2004-10-22,1579.05
2004-10-25,1581.75
2004-10-26,1580.61
2004-10-27,1568.87
2004-10-28,1570.98
2004-10-29,1578.19
2004-10-31,1578.66
2004-11-01,1571.40
2004-11-02,1573.55
2004-11-03,1575.97
2004-11-04,1576.63
2004-11-05,1562.70
2004-11-08,1560.30
2004-11-09,1560.96
2004-11-10,1557.64
2004-11-11,1557.88
2004-11-12,1565.78
2004-11-15,1567.72
2004-11-16,1566.21
2004-11-17,1574.51
2004-11-18,1578.70
2004-11-19,1569.25
2004-11-22,1573.96
2004-11-23,1571.89
2004-11-24,1571.09
2004-11-25,1571.34
2004-11-26,1566.51
2004-11-29,1555.95
2004-11-30,1554.23
2004-12-01,1552.15
2004-12-02,1551.05
2004-12-03,1567.85
2004-12-06,1572.16
2004-12-07,1574.15
2004-12-08,1587.26
2004-12-09,1584.19
2004-12-10,1584.31
2004-12-13,1586.36
2004-12-14,1589.29
2004-12-15,1596.30
2004-12-16,1582.81
2004-12-17,1580.66
2004-12-20,1583.18
2004-12-21,1587.78
2004-12-22,1584.08
2004-12-23,1581.96
2004-12-24,.
2004-12-27,1574.26
2004-12-28,1574.94
2004-12-29,1571.75
2004-12-30,1579.09
2004-12-31,1585.38
2005-01-03,1586.39
2005-01-04,1578.24
2005-01-05,1579.46
2005-01-06,1579.90
2005-01-07,1578.72
2005-01-10,1580.38
2005-01-11,1584.60
2005-01-12,1585.82
2005-01-13,1592.18
2005-01-14,1588.51
2005-01-17,1589.25
2005-01-18,1591.66
2005-01-19,1592.91
2005-01-20,1595.25
2005-01-21,1598.84
2005-01-24,1601.46
2005-01-25,1594.27
2005-01-26,1595.09
2005-01-27,1593.39
2005-01-28,1602.81
2005-01-31,1605.16
2005-02-01,1604.57
2005-02-02,1605.17
2005-02-03,1603.58
2005-02-04,1616.19
2005-02-07,1620.05
2005-02-08,1622.64
2005-02-09,1630.98
2005-02-10,1619.64
2005-02-11,1615.38
2005-02-14,1620.40
2005-02-15,1618.24
2005-02-16,1611.47
2005-02-17,1608.76
2005-02-18,1599.95
2005-02-21,1600.70
2005-02-22,1597.49
2005-02-23,1600.43
2005-02-24,1599.84
2005-02-25,1601.44
2005-02-28,1590.87
2005-03-01,1590.54
2005-03-02,1590.60
2005-03-03,1590.10
2005-03-04,1600.26
2005-03-07,1602.71
2005-03-08,1593.82
2005-03-09,1577.10
2005-03-10,1584.55
2005-03-11,1575.06
2005-03-14,1577.82
2005-03-15,1574.82
2005-03-16,1574.97
2005-03-17,1581.29
2005-03-18,1575.99
2005-03-21,1573.43
2005-03-22,1563.11
2005-03-23,1560.83
2005-03-24,1563.37
2005-03-25,.
2005-03-28,1559.62
2005-03-29,1563.09
2005-03-30,1566.47
2005-03-31,1573.48
2005-04-01,1578.60
2005-04-04,1576.76
2005-04-05,1575.93
2005-04-06,1581.50
2005-04-07,1578.27
2005-04-08,1576.14
2005-04-11,1581.14
2005-04-12,1592.16
2005-04-13,1590.24
2005-04-14,1591.32
2005-04-15,1599.75
2005-04-18,1601.04
2005-04-19,1608.37
2005-04-20,1607.28
2005-04-21,1597.95
2005-04-22,1603.49
2005-04-25,1604.95
2005-04-26,1602.68
2005-04-27,1606.75
2005-04-28,1615.29
2005-04-29,1610.70
2005-04-30,1610.95
2005-05-02,1611.72
2005-05-03,1611.21
2005-05-04,1613.72
2005-05-05,1617.13
2005-05-06,1603.43
2005-05-09,1602.79
2005-05-10,1610.30
2005-05-11,1611.47
2005-05-12,1613.97
2005-05-13,1616.15
2005-05-16,1616.98
2005-05-17,1616.95
2005-05-18,1623.92
2005-05-19,1619.79
2005-05-20,1618.09
2005-05-23,1626.63
2005-05-24,1630.86
2005-05-25,1628.09
2005-05-26,1628.48
2005-05-27,1629.94
2005-05-30,1630.71
2005-05-31,1640.05
2005-06-01,1653.45
2005-06-02,1656.91
2005-06-03,1645.75
2005-06-06,1648.36
2005-06-07,1654.74
2005-06-08,1650.58
2005-06-09,1646.13
2005-06-10,1636.08
2005-06-13,1632.62
2005-06-14,1627.89
2005-06-15,1630.08
2005-06-16,1635.35
2005-06-17,1635.87
2005-06-20,1633.66
2005-06-21,1640.75
2005-06-22,1654.09
2005-06-23,1653.18
2005-06-24,1658.44
2005-06-27,1661.24
2005-06-28,1652.98
2005-06-29,1650.65
2005-06-30,1657.02
2005-07-01,1645.71
2005-07-04,1646.49
2005-07-05,1637.87
2005-07-06,1641.30
2005-07-07,1646.44
2005-07-08,1639.28
2005-07-11,1641.48
2005-07-12,1637.73
2005-07-13,1635.08
2005-07-14,1635.06
2005-07-15,1635.80
2005-07-18,1631.98
2005-07-19,1635.55
2005-07-20,1638.46
2005-07-21,1626.30
2005-07-22,1633.39
2005-07-25,1631.19
2005-07-26,1632.89
2005-07-27,1630.92
2005-07-28,1639.77
2005-07-29,1629.37
2005-07-31,1629.86
