DATE,BAMLCC2A035YTRIV
2002-03-27,1027.40
2002-03-28,1025.41
2002-03-29,.
2002-03-31,1025.88
2002-04-01,1025.18
2002-04-02,1028.49
2002-04-03,1031.93
2002-04-04,1031.35
2002-04-05,1034.34
2002-04-08,1034.45
2002-04-09,1035.77
2002-04-10,1035.97
2002-04-11,1036.36
2002-04-12,1038.80
2002-04-15,1040.31
2002-04-16,1038.86
2002-04-17,1039.46
2002-04-18,1040.74
2002-04-19,1041.01
2002-04-22,1040.97
2002-04-23,1039.69
2002-04-24,1042.25
2002-04-25,1042.44
2002-04-26,1043.20
2002-04-29,1040.91
2002-04-30,1040.41
2002-05-01,1040.77
2002-05-02,1039.49
2002-05-03,1042.56
2002-05-06,1041.95
2002-05-07,1042.85
2002-05-08,1039.01
2002-05-09,1040.61
2002-05-10,1043.85
2002-05-13,1041.56
2002-05-14,1038.36
2002-05-15,1040.19
2002-05-16,1042.85
2002-05-17,1041.02
2002-05-20,1044.33
2002-05-21,1046.69
2002-05-22,1048.71
2002-05-23,1048.10
2002-05-24,1048.78
2002-05-27,1049.43
2002-05-28,1050.32
2002-05-29,1052.85
2002-05-30,1053.97
2002-05-31,1053.94
2002-06-03,1054.75
2002-06-04,1057.03
2002-06-05,1056.70
2002-06-06,1057.98
2002-06-07,1055.40
2002-06-10,1055.95
2002-06-11,1057.13
2002-06-12,1057.62
2002-06-13,1059.82
2002-06-14,1063.26
2002-06-17,1062.16
2002-06-18,1062.88
2002-06-19,1067.00
2002-06-20,1062.57
2002-06-21,1064.81
2002-06-24,1061.47
2002-06-25,1061.95
2002-06-26,1063.46
2002-06-27,1060.32
2002-06-28,1058.44
2002-06-30,1058.81
2002-07-01,1060.74
2002-07-02,1062.28
2002-07-03,1062.02
2002-07-04,1062.20
2002-07-05,1057.72
2002-07-08,1060.56
2002-07-09,1064.63
2002-07-10,1068.66
2002-07-11,1067.63
2002-07-12,1068.88
2002-07-15,1067.14
2002-07-16,1062.84
2002-07-17,1064.81
2002-07-18,1067.96
2002-07-19,1067.96
2002-07-22,1070.67
2002-07-23,1070.31
2002-07-24,1065.30
2002-07-25,1067.11
2002-07-26,1066.44
2002-07-29,1058.92
2002-07-30,1058.37
2002-07-31,1065.25
2002-08-01,1068.97
2002-08-02,1074.83
2002-08-05,1074.30
2002-08-06,1068.07
2002-08-07,1072.85
2002-08-08,1068.48
2002-08-09,1070.48
2002-08-12,1071.22
2002-08-13,1073.48
2002-08-14,1072.05
2002-08-15,1069.89
2002-08-16,1066.10
2002-08-19,1067.56
2002-08-20,1075.55
2002-08-21,1075.40
2002-08-22,1072.90
2002-08-23,1076.18
2002-08-26,1078.05
2002-08-27,1076.18
2002-08-28,1078.35
2002-08-29,1080.62
2002-08-30,1081.38
2002-08-31,1081.50
2002-09-02,1081.74
2002-09-03,1087.34
2002-09-04,1087.47
2002-09-05,1090.06
2002-09-06,1085.10
2002-09-09,1084.25
2002-09-10,1086.48
2002-09-11,1082.87
2002-09-12,1088.30
2002-09-13,1090.92
2002-09-16,1092.18
2002-09-17,1093.18
2002-09-18,1093.35
2002-09-19,1095.88
2002-09-20,1095.69
2002-09-23,1098.20
2002-09-24,1097.09
2002-09-25,1094.15
2002-09-26,1094.23
2002-09-27,1097.86
2002-09-30,1102.28
2002-10-01,1098.75
2002-10-02,1098.47
2002-10-03,1098.47
2002-10-04,1095.75
2002-10-07,1095.99
2002-10-08,1091.07
2002-10-09,1089.53
2002-10-10,1085.46
2002-10-11,1085.02
2002-10-14,1085.57
2002-10-15,1079.00
2002-10-16,1076.47
2002-10-17,1073.17
2002-10-18,1073.33
2002-10-21,1071.57
2002-10-22,1071.23
2002-10-23,1071.68
2002-10-24,1075.39
2002-10-25,1079.79
2002-10-28,1083.95
2002-10-29,1090.57
2002-10-30,1090.35
2002-10-31,1094.39
2002-11-01,1091.30
2002-11-04,1090.63
2002-11-05,1091.54
2002-11-06,1095.15
2002-11-07,1099.97
2002-11-08,1099.83
2002-11-11,1100.38
2002-11-12,1101.17
2002-11-13,1102.33
2002-11-14,1099.76
2002-11-15,1100.35
2002-11-18,1103.65
2002-11-19,1105.28
2002-11-20,1102.73
2002-11-21,1102.18
2002-11-22,1100.80
2002-11-25,1101.85
2002-11-26,1105.19
2002-11-27,1099.44
2002-11-28,1099.62
2002-11-29,1101.61
2002-11-30,1101.80
2002-12-02,1102.46
2002-12-03,1101.72
2002-12-04,1104.52
2002-12-05,1106.69
2002-12-06,1109.38
2002-12-09,1111.27
2002-12-10,1111.15
2002-12-11,1113.49
2002-12-12,1113.89
2002-12-13,1112.79
2002-12-16,1112.18
2002-12-17,1114.85
2002-12-18,1118.41
2002-12-19,1122.25
2002-12-20,1122.45
2002-12-23,1122.50
2002-12-24,1124.42
2002-12-25,.
2002-12-26,1125.71
2002-12-27,1129.41
2002-12-30,1131.51
2002-12-31,1130.55
2003-01-01,.
2003-01-02,1122.63
2003-01-03,1123.14
2003-01-06,1122.50
2003-01-07,1125.30
2003-01-08,1127.35
2003-01-09,1121.28
2003-01-10,1122.92
2003-01-13,1125.36
2003-01-14,1128.00
2003-01-15,1128.08
2003-01-16,1127.60
2003-01-17,1129.39
2003-01-20,1129.93
2003-01-21,1131.42
2003-01-22,1133.37
2003-01-23,1133.15
2003-01-24,1134.78
2003-01-27,1133.36
2003-01-28,1133.41
2003-01-29,1130.92
2003-01-30,1133.35
2003-01-31,1133.23
2003-02-03,1132.91
2003-02-04,1135.83
2003-02-05,1133.53
2003-02-06,1136.40
2003-02-07,1138.56
2003-02-10,1136.83
2003-02-11,1138.50
2003-02-12,1140.96
2003-02-13,1143.85
2003-02-14,1141.11
2003-02-17,1141.65
2003-02-18,1141.15
2003-02-19,1144.28
2003-02-20,1146.32
2003-02-21,1145.37
2003-02-24,1147.78
2003-02-25,1149.00
2003-02-26,1150.31
2003-02-27,1150.53
2003-02-28,1153.16
2003-03-03,1155.79
2003-03-04,1156.96
2003-03-05,1158.51
2003-03-06,1157.25
2003-03-07,1158.96
2003-03-10,1161.55
2003-03-11,1160.18
2003-03-12,1158.45
2003-03-13,1152.99
2003-03-14,1154.21
2003-03-17,1151.19
2003-03-18,1147.58
2003-03-19,1146.09
2003-03-20,1145.48
2003-03-21,1142.69
2003-03-24,1148.12
2003-03-25,1148.66
2003-03-26,1150.57
2003-03-27,1152.44
2003-03-28,1155.04
2003-03-31,1157.62
2003-04-01,1158.38
2003-04-02,1154.62
2003-04-03,1156.99
2003-04-04,1155.86
2003-04-07,1153.26
2003-04-08,1156.10
2003-04-09,1157.95
2003-04-10,1156.97
2003-04-11,1154.95
2003-04-14,1153.66
2003-04-15,1155.98
2003-04-16,1157.65
2003-04-17,1157.02
2003-04-18,.
2003-04-21,1157.51
2003-04-22,1158.53
2003-04-23,1159.37
2003-04-24,1163.47
2003-04-25,1165.87
2003-04-28,1165.95
2003-04-29,1165.46
2003-04-30,1170.00
2003-05-01,1171.53
2003-05-02,1169.65
2003-05-05,1171.42
2003-05-06,1176.81
2003-05-07,1181.05
2003-05-08,1182.23
2003-05-09,1182.13
2003-05-12,1182.60
2003-05-13,1183.14
2003-05-14,1185.86
2003-05-15,1182.92
2003-05-16,1187.03
2003-05-19,1189.08
2003-05-20,1191.97
2003-05-21,1189.16
2003-05-22,1191.27
2003-05-23,1191.55
2003-05-26,1192.08
2003-05-27,1192.78
2003-05-28,1192.63
2003-05-29,1195.90
2003-05-30,1195.32
2003-05-31,1195.45
2003-06-02,1193.60
2003-06-03,1197.94
2003-06-04,1200.54
2003-06-05,1198.79
2003-06-06,1197.83
2003-06-09,1202.17
2003-06-10,1206.30
2003-06-11,1205.59
2003-06-12,1207.49
2003-06-13,1209.80
2003-06-16,1206.80
2003-06-17,1202.70
2003-06-18,1200.27
2003-06-19,1202.99
2003-06-20,1201.14
2003-06-23,1204.97
2003-06-24,1206.99
2003-06-25,1202.46
2003-06-26,1195.89
2003-06-27,1195.72
2003-06-30,1198.35
2003-07-01,1198.15
2003-07-02,1199.70
2003-07-03,1197.48
2003-07-04,1197.66
2003-07-07,1195.56
2003-07-08,1194.52
2003-07-09,1195.38
2003-07-10,1197.31
2003-07-11,1199.99
2003-07-14,1197.67
2003-07-15,1190.51
2003-07-16,1188.83
2003-07-17,1188.63
2003-07-18,1187.85
2003-07-21,1181.13
2003-07-22,1182.67
2003-07-23,1184.93
2003-07-24,1184.05
2003-07-25,1184.29
2003-07-28,1180.32
2003-07-29,1176.30
2003-07-30,1178.00
2003-07-31,1172.32
2003-08-01,1171.78
2003-08-04,1176.97
2003-08-05,1170.92
2003-08-06,1175.50
2003-08-07,1177.19
2003-08-08,1178.05
2003-08-11,1175.43
2003-08-12,1177.57
2003-08-13,1169.86
2003-08-14,1168.29
2003-08-15,1170.22
2003-08-18,1172.23
2003-08-19,1176.03
2003-08-20,1173.83
2003-08-21,1168.75
2003-08-22,1170.70
2003-08-25,1168.82
2003-08-26,1170.84
2003-08-27,1168.24
2003-08-28,1173.39
2003-08-29,1172.53
2003-08-31,1172.84
2003-09-01,1172.88
2003-09-02,1167.20
2003-09-03,1168.22
2003-09-04,1172.78
2003-09-05,1181.78
2003-09-08,1180.71
2003-09-09,1182.62
2003-09-10,1187.40
2003-09-11,1184.83
2003-09-12,1188.16
2003-09-15,1190.68
2003-09-16,1190.13
2003-09-17,1193.18
2003-09-18,1192.37
2003-09-19,1191.99
2003-09-22,1190.99
2003-09-23,1192.06
2003-09-24,1194.76
2003-09-25,1195.15
2003-09-26,1199.13
2003-09-29,1198.37
2003-09-30,1204.71
2003-10-01,1205.03
2003-10-02,1202.67
2003-10-03,1194.53
2003-10-06,1197.70
2003-10-07,1194.73
2003-10-08,1195.38
2003-10-09,1193.85
2003-10-10,1195.93
2003-10-13,1196.45
2003-10-14,1192.87
2003-10-15,1190.48
2003-10-16,1185.86
2003-10-17,1188.99
2003-10-20,1190.16
2003-10-21,1189.96
2003-10-22,1193.73
2003-10-23,1192.76
2003-10-24,1196.90
2003-10-27,1195.15
2003-10-28,1199.38
2003-10-29,1196.46
2003-10-30,1192.98
2003-10-31,1194.45
2003-11-03,1191.23
2003-11-04,1193.98
2003-11-05,1190.96
2003-11-06,1188.02
2003-11-07,1186.32
2003-11-10,1186.10
2003-11-11,1186.27
2003-11-12,1189.16
2003-11-13,1195.70
2003-11-14,1199.09
2003-11-17,1201.74
2003-11-18,1202.02
2003-11-19,1199.20
2003-11-20,1202.07
2003-11-21,1202.18
2003-11-24,1199.30
2003-11-25,1201.01
2003-11-26,1198.38
2003-11-27,1198.55
2003-11-28,1195.28
2003-11-30,1195.62
2003-12-01,1192.40
2003-12-02,1193.94
2003-12-03,1193.14
2003-12-04,1195.62
2003-12-05,1203.57
2003-12-08,1201.79
2003-12-09,1198.83
2003-12-10,1201.10
2003-12-11,1205.17
2003-12-12,1205.13
2003-12-15,1204.53
2003-12-16,1205.76
2003-12-17,1207.19
2003-12-18,1208.03
2003-12-19,1208.66
2003-12-22,1208.16
2003-12-23,1203.76
2003-12-24,1207.95
2003-12-25,.
2003-12-26,1210.39
2003-12-29,1208.62
2003-12-30,1207.68
2003-12-31,1209.06
2004-01-01,.
2004-01-02,1204.40
2004-01-05,1204.63
2004-01-06,1209.73
2004-01-07,1210.92
2004-01-08,1210.93
2004-01-09,1219.23
2004-01-12,1220.02
2004-01-13,1222.71
2004-01-14,1222.88
2004-01-15,1222.35
2004-01-16,1220.80
2004-01-19,1221.32
2004-01-20,1220.64
2004-01-21,1221.59
2004-01-22,1224.55
2004-01-23,1220.93
2004-01-26,1219.06
2004-01-27,1221.35
2004-01-28,1215.36
2004-01-29,1215.06
2004-01-30,1217.30
2004-01-31,1217.46
2004-02-02,1217.13
2004-02-03,1219.85
2004-02-04,1219.04
2004-02-05,1216.30
2004-02-06,1220.48
2004-02-09,1222.34
2004-02-10,1220.14
2004-02-11,1224.64
2004-02-12,1223.40
2004-02-13,1225.83
2004-02-16,1226.34
2004-02-17,1225.96
2004-02-18,1226.01
2004-02-19,1226.24
2004-02-20,1224.04
2004-02-23,1226.94
2004-02-24,1227.66
2004-02-25,1228.60
2004-02-26,1227.92
2004-02-27,1230.07
2004-02-29,1230.41
2004-03-01,1229.89
2004-03-02,1227.60
2004-03-03,1226.86
2004-03-04,1228.69
2004-03-05,1237.80
2004-03-08,1240.97
2004-03-09,1243.33
2004-03-10,1242.38
2004-03-11,1242.02
2004-03-12,1241.49
2004-03-15,1240.69
2004-03-16,1244.54
2004-03-17,1244.73
2004-03-18,1242.05
2004-03-19,1240.82
2004-03-22,1243.95
2004-03-23,1244.28
2004-03-24,1244.47
2004-03-25,1244.08
2004-03-26,1239.99
2004-03-29,1238.68
2004-03-30,1238.37
2004-03-31,1241.82
2004-04-01,1238.64
2004-04-02,1227.35
2004-04-05,1224.80
2004-04-06,1227.08
2004-04-07,1227.24
2004-04-08,1226.32
2004-04-09,.
2004-04-12,1225.51
2004-04-13,1220.96
2004-04-14,1217.73
2004-04-15,1217.24
2004-04-16,1220.29
2004-04-19,1219.34
2004-04-20,1217.61
2004-04-21,1215.09
2004-04-22,1218.04
2004-04-23,1213.41
2004-04-26,1214.44
2004-04-27,1216.39
2004-04-28,1212.72
2004-04-29,1209.85
2004-04-30,1211.56
2004-05-03,1211.49
2004-05-04,1210.52
2004-05-05,1209.07
2004-05-06,1206.74
2004-05-07,1196.32
2004-05-10,1196.87
2004-05-11,1197.42
2004-05-12,1197.43
2004-05-13,1194.89
2004-05-14,1198.69
2004-05-17,1202.25
2004-05-18,1200.70
2004-05-19,1198.20
2004-05-20,1201.24
2004-05-21,1198.97
2004-05-24,1200.34
2004-05-25,1200.79
2004-05-26,1203.92
2004-05-27,1207.63
2004-05-28,1204.42
2004-05-31,1204.91
2004-06-01,1203.35
2004-06-02,1201.37
2004-06-03,1201.96
2004-06-04,1199.08
2004-06-07,1200.84
2004-06-08,1200.79
2004-06-09,1198.74
2004-06-10,1198.84
2004-06-11,1199.01
2004-06-14,1194.68
2004-06-15,1202.86
2004-06-16,1200.98
2004-06-17,1202.43
2004-06-18,1201.99
2004-06-21,1203.68
2004-06-22,1203.84
2004-06-23,1204.44
2004-06-24,1207.02
2004-06-25,1207.12
2004-06-28,1202.86
2004-06-29,1204.86
2004-06-30,1208.89
2004-07-01,1212.47
2004-07-02,1217.19
2004-07-05,1217.70
2004-07-06,1217.50
2004-07-07,1217.78
2004-07-08,1218.35
2004-07-09,1218.65
2004-07-12,1220.06
2004-07-13,1218.34
2004-07-14,1217.61
2004-07-15,1217.47
2004-07-16,1223.46
2004-07-19,1223.54
2004-07-20,1218.96
2004-07-21,1217.03
2004-07-22,1218.09
2004-07-23,1218.94
2004-07-26,1217.59
2004-07-27,1213.47
2004-07-28,1214.63
2004-07-29,1215.76
2004-07-30,1219.86
2004-07-31,1220.00
2004-08-02,1220.27
2004-08-03,1221.44
2004-08-04,1221.58
2004-08-05,1222.88
2004-08-06,1233.28
2004-08-09,1232.17
2004-08-10,1229.08
2004-08-11,1229.81
2004-08-12,1231.29
2004-08-13,1233.76
2004-08-16,1232.73
2004-08-17,1235.52
2004-08-18,1235.03
2004-08-19,1236.37
2004-08-20,1234.67
2004-08-23,1233.49
2004-08-24,1233.81
2004-08-25,1234.00
2004-08-26,1235.74
2004-08-27,1235.81
2004-08-30,1237.99
2004-08-31,1241.15
2004-09-01,1241.55
2004-09-02,1238.90
2004-09-03,1233.83
2004-09-06,1234.35
2004-09-07,1236.28
2004-09-08,1240.83
2004-09-09,1239.35
2004-09-10,1240.00
2004-09-13,1241.11
2004-09-14,1242.92
2004-09-15,1241.09
2004-09-16,1245.87
2004-09-17,1242.88
2004-09-20,1247.04
2004-09-21,1246.59
2004-09-22,1247.35
2004-09-23,1245.08
2004-09-24,1244.19
2004-09-27,1246.59
2004-09-28,1247.07
2004-09-29,1243.97
2004-09-30,1243.91
2004-10-01,1241.81
2004-10-04,1242.76
2004-10-05,1242.94
2004-10-06,1240.56
2004-10-07,1239.80
2004-10-08,1245.25
2004-10-11,1245.77
2004-10-12,1247.22
2004-10-13,1249.12
2004-10-14,1252.11
2004-10-15,1249.47
2004-10-18,1249.86
2004-10-19,1249.69
2004-10-20,1251.30
2004-10-21,1250.44
2004-10-22,1251.42
2004-10-25,1252.66
2004-10-26,1252.43
2004-10-27,1248.48
2004-10-28,1249.93
2004-10-29,1251.95
2004-10-31,1252.27
2004-11-01,1249.77
2004-11-02,1250.92
2004-11-03,1251.50
2004-11-04,1251.09
2004-11-05,1244.83
2004-11-08,1244.01
2004-11-09,1244.54
2004-11-10,1242.61
2004-11-11,1242.79
2004-11-12,1244.36
2004-11-15,1244.70
2004-11-16,1243.75
2004-11-17,1247.25
2004-11-18,1247.28
2004-11-19,1243.61
2004-11-22,1244.85
2004-11-23,1244.23
2004-11-24,1243.26
2004-11-25,1243.43
2004-11-26,1242.11
2004-11-29,1239.76
2004-11-30,1240.68
2004-12-01,1240.50
2004-12-02,1239.72
2004-12-03,1245.16
2004-12-06,1246.82
2004-12-07,1247.00
2004-12-08,1250.43
2004-12-09,1249.79
2004-12-10,1249.89
2004-12-13,1249.95
2004-12-14,1250.83
2004-12-15,1252.13
2004-12-16,1249.18
2004-12-17,1248.57
2004-12-20,1248.97
2004-12-21,1249.96
2004-12-22,1250.07
2004-12-23,1249.95
2004-12-24,.
2004-12-27,1247.96
2004-12-28,1248.02
2004-12-29,1246.44
2004-12-30,1248.82
2004-12-31,1250.18
2005-01-03,1249.74
2005-01-04,1246.38
2005-01-05,1246.19
2005-01-06,1246.69
2005-01-07,1245.61
2005-01-10,1245.78
2005-01-11,1246.73
2005-01-12,1246.88
2005-01-13,1248.89
2005-01-14,1247.08
2005-01-17,1247.60
2005-01-18,1246.91
2005-01-19,1246.97
2005-01-20,1248.13
2005-01-21,1249.88
2005-01-24,1250.25
2005-01-25,1248.22
2005-01-26,1248.08
2005-01-27,1247.54
2005-01-28,1250.07
2005-01-31,1249.68
2005-02-01,1249.74
2005-02-02,1249.04
2005-02-03,1247.80
2005-02-04,1251.54
2005-02-07,1252.09
2005-02-08,1251.77
2005-02-09,1255.64
2005-02-10,1252.80
2005-02-11,1250.95
2005-02-14,1251.56
2005-02-15,1251.47
2005-02-16,1248.72
2005-02-17,1249.18
2005-02-18,1246.26
2005-02-21,1246.79
2005-02-22,1246.29
2005-02-23,1246.70
2005-02-24,1245.61
2005-02-25,1245.60
2005-02-28,1242.28
2005-03-01,1242.44
2005-03-02,1243.16
2005-03-03,1242.72
2005-03-04,1244.71
2005-03-07,1244.63
2005-03-08,1241.99
2005-03-09,1237.97
2005-03-10,1239.00
2005-03-11,1235.28
2005-03-14,1235.77
2005-03-15,1234.88
2005-03-16,1234.94
2005-03-17,1236.26
2005-03-18,1235.09
2005-03-21,1233.89
2005-03-22,1229.42
2005-03-23,1228.80
2005-03-24,1229.27
2005-03-25,.
2005-03-28,1228.73
2005-03-29,1229.66
2005-03-30,1230.33
2005-03-31,1233.03
2005-04-01,1235.28
2005-04-04,1234.98
2005-04-05,1234.82
2005-04-06,1236.89
2005-04-07,1235.85
2005-04-08,1234.18
2005-04-11,1233.84
2005-04-12,1237.36
2005-04-13,1237.52
2005-04-14,1238.78
2005-04-15,1240.63
2005-04-18,1240.50
2005-04-19,1243.24
2005-04-20,1244.12
2005-04-21,1240.69
2005-04-22,1243.47
2005-04-25,1242.46
2005-04-26,1241.85
2005-04-27,1243.47
2005-04-28,1246.57
2005-04-29,1244.40
2005-04-30,1244.58
2005-05-02,1245.42
2005-05-03,1244.22
2005-05-04,1247.21
2005-05-05,1248.62
2005-05-06,1240.51
2005-05-09,1240.05
2005-05-10,1243.12
2005-05-11,1243.40
2005-05-12,1244.09
2005-05-13,1245.66
2005-05-16,1245.84
2005-05-17,1246.06
2005-05-18,1247.98
2005-05-19,1245.61
2005-05-20,1244.75
2005-05-23,1247.71
2005-05-24,1249.40
2005-05-25,1249.70
2005-05-26,1249.84
2005-05-27,1251.10
2005-05-30,1251.65
2005-05-31,1254.19
2005-06-01,1259.32
2005-06-02,1260.27
2005-06-03,1257.14
2005-06-06,1257.39
2005-06-07,1259.23
2005-06-08,1257.72
2005-06-09,1255.93
2005-06-10,1253.03
2005-06-13,1253.30
2005-06-14,1252.62
2005-06-15,1252.94
2005-06-16,1254.22
2005-06-17,1254.01
2005-06-20,1253.88
2005-06-21,1255.92
2005-06-22,1260.30
2005-06-23,1259.21
2005-06-24,1261.42
2005-06-27,1262.25
2005-06-28,1260.10
2005-06-29,1259.35
2005-06-30,1261.56
2005-07-01,1257.40
2005-07-04,1257.96
2005-07-05,1255.34
2005-07-06,1256.58
2005-07-07,1258.23
2005-07-08,1255.45
2005-07-11,1256.35
2005-07-12,1255.37
2005-07-13,1254.57
2005-07-14,1254.40
2005-07-15,1254.19
2005-07-18,1253.58
2005-07-19,1254.77
2005-07-20,1255.28
2005-07-21,1251.75
2005-07-22,1253.82
2005-07-25,1253.43
2005-07-26,1253.61
2005-07-27,1252.60
2005-07-28,1255.21
2005-07-29,1252.02
2005-07-31,1252.37
2005-08-01,1251.14
2005-08-02,1251.12
2005-08-03,1252.68
2005-08-04,1251.83
2005-08-05,1248.17
2005-08-08,1247.00
2005-08-09,1248.27
2005-08-10,1248.93
2005-08-11,1251.57
2005-08-12,1254.45
2005-08-15,1253.68
2005-08-16,1255.91
2005-08-17,1254.37
2005-08-18,1257.34
2005-08-19,1257.49
2005-08-22,1258.17
2005-08-23,1259.70
2005-08-24,1260.02
2005-08-25,1260.35
2005-08-26,1258.25
2005-08-29,1259.17
2005-08-30,1264.22
2005-08-31,1267.87
2005-09-01,1269.95
2005-09-02,1269.04
2005-09-05,1269.61
2005-09-06,1267.50
2005-09-07,1265.47
2005-09-08,1264.90
2005-09-09,1265.43
2005-09-12,1264.92
2005-09-13,1266.92
2005-09-14,1266.08
2005-09-15,1264.79
2005-09-16,1262.11
2005-09-19,1263.95
2005-09-20,1262.11
2005-09-21,1263.79
2005-09-22,1264.48
2005-09-23,1261.07
2005-09-26,1260.41
2005-09-27,1259.50
2005-09-28,1260.26
2005-09-29,1259.17
2005-09-30,1256.91
2005-10-03,1255.30
2005-10-04,1255.97
2005-10-05,1256.39
2005-10-06,1256.60
2005-10-07,1256.35
2005-10-10,1256.92
2005-10-11,1255.72
2005-10-12,1253.27
2005-10-13,1251.67
2005-10-14,1251.04
2005-10-17,1253.00
2005-10-18,1254.23
2005-10-19,1254.92
2005-10-20,1254.76
2005-10-21,1258.04
2005-10-24,1256.13
2005-10-25,1253.50
2005-10-26,1249.86
2005-10-27,1250.99
2005-10-28,1250.18
2005-10-31,1250.66
2005-11-01,1249.49
2005-11-02,1248.41
2005-11-03,1247.03
2005-11-04,1246.51
2005-11-07,1247.25
2005-11-08,1250.00
2005-11-09,1247.08
2005-11-10,1249.49
2005-11-11,1249.69
2005-11-14,1247.67
2005-11-15,1249.44
2005-11-16,1251.88
2005-11-17,1253.14
2005-11-18,1252.17
2005-11-21,1254.51
2005-11-22,1257.34
2005-11-23,1255.11
2005-11-24,1255.30
2005-11-25,1257.25
2005-11-28,1258.32
2005-11-29,1255.39
2005-11-30,1254.41
2005-12-01,1253.40
2005-12-02,1253.71
2005-12-05,1252.28
2005-12-06,1255.25
2005-12-07,1253.80
2005-12-08,1256.74
2005-12-09,1254.17
2005-12-12,1254.65
2005-12-13,1255.61
2005-12-14,1258.59
2005-12-15,1258.10
2005-12-16,1259.15
2005-12-19,1259.32
2005-12-20,1257.80
2005-12-21,1256.66
2005-12-22,1259.11
2005-12-23,1260.95
2005-12-26,.
2005-12-27,1263.27
2005-12-28,1261.83
2005-12-29,1261.53
2005-12-30,1260.68
2005-12-31,1260.85
2006-01-02,.
2006-01-03,1263.55
2006-01-04,1264.77
2006-01-05,1264.96
2006-01-06,1263.65
2006-01-09,1264.52
2006-01-10,1262.67
2006-01-11,1261.20
2006-01-12,1263.57
2006-01-13,1265.82
2006-01-16,1266.40
2006-01-17,1267.54
2006-01-18,1267.55
2006-01-19,1265.55
2006-01-20,1266.53
2006-01-23,1267.50
2006-01-24,1266.55
2006-01-25,1262.93
2006-01-26,1261.79
2006-01-27,1262.37
2006-01-30,1261.88
2006-01-31,1261.97
2006-02-01,1259.79
2006-02-02,1260.31
2006-02-03,1260.59
2006-02-06,1260.56
2006-02-07,1260.41
2006-02-08,1259.04
2006-02-09,1259.62
2006-02-10,1258.20
2006-02-13,1259.14
2006-02-14,1258.32
2006-02-15,1258.29
2006-02-16,1259.16
2006-02-17,1261.35
2006-02-20,1261.94
2006-02-21,1260.58
2006-02-22,1261.50
2006-02-23,1259.49
2006-02-24,1259.28
2006-02-27,1259.07
2006-02-28,1261.49
2006-03-01,1261.04
2006-03-02,1259.60
2006-03-03,1258.04
2006-03-06,1256.75
2006-03-07,1256.90
2006-03-08,1257.45
2006-03-09,1257.59
2006-03-10,1256.92
2006-03-13,1257.00
2006-03-14,1261.50
2006-03-15,1261.37
2006-03-16,1265.71
2006-03-17,1265.00
2006-03-20,1266.06
2006-03-21,1262.76
2006-03-22,1262.87
2006-03-23,1261.45
2006-03-24,1264.61
2006-03-27,1263.83
2006-03-28,1260.31
2006-03-29,1259.48
2006-03-30,1257.72
2006-03-31,1258.40
2006-04-03,1258.35
2006-04-04,1259.17
2006-04-05,1261.22
2006-04-06,1259.56
2006-04-07,1257.13
2006-04-10,1257.89
2006-04-11,1259.36
2006-04-12,1257.54
2006-04-13,1255.60
2006-04-14,.
2006-04-17,1258.08
2006-04-18,1260.73
2006-04-19,1259.56
2006-04-20,1259.01
2006-04-21,1259.25
2006-04-24,1260.86
2006-04-25,1257.93
2006-04-26,1256.18
2006-04-27,1259.20
2006-04-28,1260.78
2006-04-30,1261.19
2006-05-01,1258.92
2006-05-02,1259.79
2006-05-03,1258.86
2006-05-04,1258.15
2006-05-05,1260.10
2006-05-08,1259.72
2006-05-09,1259.91
2006-05-10,1259.40
2006-05-11,1259.15
2006-05-12,1257.97
2006-05-15,1259.94
2006-05-16,1262.11
2006-05-17,1259.95
2006-05-18,1263.05
2006-05-19,1262.99
2006-05-22,1264.26
2006-05-23,1263.01
2006-05-24,1264.44
2006-05-25,1263.06
2006-05-26,1264.22
2006-05-29,1264.84
2006-05-30,1263.76
2006-05-31,1261.74
2006-06-01,1261.83
2006-06-02,1267.86
2006-06-05,1266.08
2006-06-06,1266.48
2006-06-07,1265.37
2006-06-08,1266.51
2006-06-09,1266.75
2006-06-12,1266.86
2006-06-13,1267.85
2006-06-14,1263.19
2006-06-15,1261.59
2006-06-16,1260.51
2006-06-19,1260.20
2006-06-20,1259.57
2006-06-21,1259.61
2006-06-22,1257.82
2006-06-23,1256.76
2006-06-26,1256.86
2006-06-27,1258.20
2006-06-28,1256.70
2006-06-29,1259.73
2006-06-30,1262.90
2006-07-03,1263.43
2006-07-04,1263.64
2006-07-05,1260.39
2006-07-06,1262.19
2006-07-07,1264.59
2006-07-10,1265.20
2006-07-11,1266.62
2006-07-12,1266.52
2006-07-13,1268.41
2006-07-14,1269.35
2006-07-17,1269.06
2006-07-18,1266.56
2006-07-19,1270.40
2006-07-20,1272.53
2006-07-21,1272.25
2006-07-24,1272.68
2006-07-25,1271.77
2006-07-26,1273.50
2006-07-27,1273.98
2006-07-28,1277.05
2006-07-31,1278.23
2006-08-01,1278.64
2006-08-02,1279.71
2006-08-03,1279.54
2006-08-04,1282.52
2006-08-07,1281.77
2006-08-08,1282.86
2006-08-09,1282.69
2006-08-10,1282.61
2006-08-11,1280.62
2006-08-14,1279.51
2006-08-15,1283.13
2006-08-16,1286.17
2006-08-17,1286.29
2006-08-18,1287.89
2006-08-21,1289.10
2006-08-22,1289.64
2006-08-23,1289.30
2006-08-24,1289.55
2006-08-25,1290.59
